PYTHON-1031,luke.lovett,Closed,2016-02-03 00:00:39.000000,2024-06-15 19:26:17.820601+00,264021938.820601
PYTHON-1033,behackett,In Progress,2015-12-18 16:29:56.000000,2016-05-18 21:14:21+00,13149865
PYTHON-1033,behackett,In Progress,2015-12-18 16:29:56.000000,2016-07-13 22:53:55+00,17994239
PYTHON-1033,behackett,In Progress,2015-12-18 16:29:56.000000,2016-05-20 00:19:01+00,13247345
PYTHON-1033,behackett,Open,2016-02-03 00:03:37.000000,2016-05-20 00:19:01+00,9245724
PYTHON-1033,behackett,Open,2016-02-03 00:03:37.000000,2016-05-18 21:43:59+00,9150022
PYTHON-1033,behackett,Open,2016-02-03 00:03:37.000000,2016-07-13 22:53:55+00,13992618
PYTHON-1033,behackett,In Progress,2016-05-18 21:14:21.000000,2016-07-13 22:53:55+00,4844374
PYTHON-1033,behackett,In Progress,2016-05-18 21:14:21.000000,2016-05-20 00:19:01+00,97480
PYTHON-1033,behackett,In Code Review,2016-05-18 21:43:59.000000,2016-07-13 22:53:55+00,4842596
PYTHON-1033,behackett,Resolved,2016-05-20 00:19:01.000000,2024-06-15 19:26:17.820601+00,254776036.820601
PYTHON-1033,behackett,Closed,2016-07-13 22:53:55.000000,2024-06-15 19:26:17.820601+00,250029142.820601
PYTHON-1034,behackett,In Progress,2015-12-18 16:29:48.000000,2016-05-18 21:14:33+00,13149885
PYTHON-1034,behackett,In Progress,2015-12-18 16:29:48.000000,2016-05-20 00:19:25+00,13247377
PYTHON-1034,behackett,In Progress,2015-12-18 16:29:48.000000,2016-07-13 22:53:58+00,17994250
PYTHON-1034,behackett,Open,2016-02-03 00:03:12.000000,2016-07-13 22:53:58+00,13992646
PYTHON-1034,behackett,Open,2016-02-03 00:03:12.000000,2016-05-18 21:44:14+00,9150062
PYTHON-1034,behackett,Open,2016-02-03 00:03:12.000000,2016-05-20 00:19:25+00,9245773
PYTHON-1034,behackett,In Progress,2016-05-18 21:14:33.000000,2016-05-20 00:19:25+00,97492
PYTHON-1034,behackett,In Progress,2016-05-18 21:14:33.000000,2016-07-13 22:53:58+00,4844365
PYTHON-1034,behackett,In Code Review,2016-05-18 21:44:14.000000,2016-07-13 22:53:58+00,4842584
PYTHON-1034,behackett,Resolved,2016-05-20 00:19:25.000000,2024-06-15 19:26:17.820601+00,254776012.820601
PYTHON-1034,behackett,Closed,2016-07-13 22:53:58.000000,2024-06-15 19:26:17.820601+00,250029139.820601
PYTHON-1036,jesse,In Progress,2015-12-22 18:21:15.000000,2016-02-03 00:00:39+00,3649164
PYTHON-1036,jesse,In Progress,2015-12-22 18:21:15.000000,2016-01-06 13:46:43+00,1279528
PYTHON-1036,jesse,In Code Review,2015-12-22 18:26:08.000000,2016-02-03 00:00:39+00,3648871
PYTHON-1036,jesse,Resolved,2016-01-06 13:46:43.000000,2024-06-15 19:26:17.820601+00,266391574.820601
PYTHON-1036,luke.lovett,Closed,2016-02-03 00:00:39.000000,2024-06-15 19:26:17.820601+00,264021938.820601
PYTHON-1037,behackett,Closed,2015-12-25 08:48:37.000000,2024-06-15 19:26:17.820601+00,267446260.820601
PYTHON-1038,behackett,Closed,2015-12-27 05:32:21.000000,2024-06-15 19:26:17.820601+00,267285236.820601
PYTHON-1039,behackett,In Progress,2016-05-20 20:28:56.000000,2016-10-19 22:14:20+00,13139124
PYTHON-1039,behackett,In Progress,2016-05-20 20:28:56.000000,2016-07-22 18:32:36+00,5436220
PYTHON-1039,behackett,In Progress,2016-05-20 20:28:56.000000,2016-05-27 23:10:51+00,614515
PYTHON-1039,behackett,In Progress,2016-05-20 20:28:56.000000,2016-07-12 00:01:18+00,4505542
PYTHON-1039,behackett,In Progress,2016-05-20 20:28:56.000000,2016-10-19 14:22:06+00,13110790
PYTHON-1039,behackett,In Progress,2016-05-20 20:28:56.000000,2016-07-27 20:21:17+00,5874741
PYTHON-1039,behackett,In Code Review,2016-05-20 21:05:08.000000,2016-07-22 18:32:36+00,5434048
PYTHON-1039,behackett,In Code Review,2016-05-20 21:05:08.000000,2016-07-22 18:32:43+00,5434055
PYTHON-1039,behackett,In Code Review,2016-05-20 21:05:08.000000,2016-10-19 14:22:06+00,13108618
PYTHON-1039,behackett,In Code Review,2016-05-20 21:05:08.000000,2016-10-19 22:14:20+00,13136952
PYTHON-1039,behackett,In Code Review,2016-05-20 21:05:08.000000,2016-05-27 23:12:32+00,612444
PYTHON-1039,behackett,In Code Review,2016-05-20 21:05:08.000000,2016-07-12 00:01:18+00,4503370
PYTHON-1039,behackett,In Progress,2016-05-27 23:10:51.000000,2016-07-27 20:21:17+00,5260226
PYTHON-1039,behackett,In Progress,2016-05-27 23:10:51.000000,2016-10-19 14:22:06+00,12496275
PYTHON-1039,behackett,In Progress,2016-05-27 23:10:51.000000,2016-10-19 22:14:20+00,12524609
PYTHON-1039,behackett,In Progress,2016-05-27 23:10:51.000000,2016-07-12 00:01:18+00,3891027
PYTHON-1039,behackett,In Progress,2016-05-27 23:10:51.000000,2016-07-22 18:32:36+00,4821705
PYTHON-1039,behackett,Resolved,2016-05-27 23:12:32.000000,2016-07-22 18:32:36+00,4821604
PYTHON-1039,behackett,Resolved,2016-05-27 23:12:32.000000,2016-07-27 20:21:17+00,5260125
PYTHON-1039,behackett,Resolved,2016-05-27 23:12:32.000000,2016-10-19 22:14:20+00,12524508
PYTHON-1039,behackett,Resolved,2016-05-27 23:12:32.000000,2016-07-22 18:32:43+00,4821611
PYTHON-1039,behackett,Reopened,2016-07-12 00:01:18.000000,2016-07-27 20:21:17+00,1369199
PYTHON-1039,behackett,Reopened,2016-07-12 00:01:18.000000,2016-10-19 14:22:06+00,8605248
PYTHON-1039,behackett,Reopened,2016-07-12 00:01:18.000000,2016-10-19 22:14:20+00,8633582
PYTHON-1039,behackett,Reopened,2016-07-12 00:01:18.000000,2016-07-22 18:32:43+00,930685
PYTHON-1039,shane.harvey,In Progress,2016-07-22 18:32:36.000000,2016-10-19 14:22:06+00,7674570
PYTHON-1039,shane.harvey,In Progress,2016-07-22 18:32:36.000000,2016-10-19 22:14:20+00,7702904
PYTHON-1039,shane.harvey,In Progress,2016-07-22 18:32:36.000000,2016-07-27 20:21:17+00,438521
PYTHON-1039,shane.harvey,In Code Review,2016-07-22 18:32:43.000000,2016-10-19 14:22:06+00,7674563
PYTHON-1039,shane.harvey,In Code Review,2016-07-22 18:32:43.000000,2016-10-19 22:14:20+00,7702897
PYTHON-1039,shane.harvey,Resolved,2016-07-27 20:21:17.000000,2016-10-19 22:14:20+00,7264383
PYTHON-1039,rathi.gnanasekaran,Needs Triage,2016-10-19 14:22:06.000000,2024-06-15 19:26:17.820601+00,241592651.820601
PYTHON-1039,behackett,Closed,2016-10-19 22:14:20.000000,2024-06-15 19:26:17.820601+00,241564317.820601
PYTHON-1040,behackett,In Progress,2016-01-15 00:50:26.000000,2016-02-03 00:02:00+00,1638694
PYTHON-1040,behackett,In Progress,2016-01-15 00:50:26.000000,2016-01-15 21:42:17+00,75111
PYTHON-1040,behackett,In Code Review,2016-01-15 01:34:13.000000,2016-02-03 00:02:00+00,1636067
PYTHON-1040,behackett,Resolved,2016-01-15 21:42:17.000000,2024-06-15 19:26:17.820601+00,265585440.820601
PYTHON-1040,luke.lovett,Closed,2016-02-03 00:02:00.000000,2024-06-15 19:26:17.820601+00,264021857.820601
PYTHON-1041,behackett,In Progress,2016-01-13 18:13:09.000000,2016-01-15 21:42:03+00,185334
PYTHON-1041,behackett,In Progress,2016-01-13 18:13:09.000000,2016-02-03 00:00:38+00,1748849
PYTHON-1041,behackett,In Code Review,2016-01-13 20:54:36.000000,2016-02-03 00:00:38+00,1739162
PYTHON-1041,behackett,Resolved,2016-01-15 21:42:03.000000,2024-06-15 19:26:17.820601+00,265585454.820601
PYTHON-1041,luke.lovett,Closed,2016-02-03 00:00:38.000000,2024-06-15 19:26:17.820601+00,264021939.820601
PYTHON-1042,behackett,In Progress,2016-05-24 01:56:57.000000,2016-05-26 22:01:53+00,245096
PYTHON-1042,behackett,In Progress,2016-05-24 01:56:57.000000,2016-07-13 22:53:58+00,4395421
PYTHON-1042,behackett,In Code Review,2016-05-24 21:25:13.000000,2016-07-13 22:53:58+00,4325325
PYTHON-1042,behackett,Resolved,2016-05-26 22:01:53.000000,2024-06-15 19:26:17.820601+00,254179464.820601
PYTHON-1042,behackett,Closed,2016-07-13 22:53:58.000000,2024-06-15 19:26:17.820601+00,250029139.820601
PYTHON-1043,behackett,Closed,2016-01-15 21:16:10.000000,2024-06-15 19:26:17.820601+00,265587007.820601
PYTHON-1044,behackett,In Progress,2016-01-16 00:34:15.000000,2016-01-29 21:40:57+00,1199202
PYTHON-1044,behackett,In Progress,2016-01-16 00:34:15.000000,2016-01-28 19:24:23+00,1104608
PYTHON-1044,behackett,In Progress,2016-01-16 00:34:15.000000,2016-02-03 00:00:39+00,1553184
PYTHON-1044,behackett,In Code Review,2016-01-27 01:54:14.000000,2016-01-29 02:03:16+00,173342
PYTHON-1044,behackett,In Code Review,2016-01-27 01:54:14.000000,2016-02-03 00:00:39+00,597985
PYTHON-1044,behackett,In Progress,2016-01-28 19:24:23.000000,2016-01-29 21:40:57+00,94594
PYTHON-1044,behackett,In Progress,2016-01-28 19:24:23.000000,2016-02-03 00:00:39+00,448576
PYTHON-1044,behackett,In Code Review,2016-01-29 02:03:16.000000,2016-02-03 00:00:39+00,424643
PYTHON-1044,behackett,Resolved,2016-01-29 21:40:57.000000,2024-06-15 19:26:17.820601+00,264375920.820601
PYTHON-1044,luke.lovett,Closed,2016-02-03 00:00:39.000000,2024-06-15 19:26:17.820601+00,264021938.820601
PYTHON-1045,behackett,Closed,2016-01-19 18:08:28.000000,2024-06-15 19:26:17.820601+00,265252669.820601
PYTHON-1047,luke.lovett,In Progress,2016-01-29 01:40:37.000000,2016-01-29 18:41:42+00,61265
PYTHON-1047,luke.lovett,In Progress,2016-01-29 01:40:37.000000,2016-02-03 00:00:39+00,426002
PYTHON-1047,luke.lovett,In Code Review,2016-01-29 01:40:43.000000,2016-02-03 00:00:39+00,425996
PYTHON-1047,luke.lovett,Resolved,2016-01-29 18:41:42.000000,2024-06-15 19:26:17.820601+00,264386675.820601
PYTHON-1047,luke.lovett,Closed,2016-02-03 00:00:39.000000,2024-06-15 19:26:17.820601+00,264021938.820601
PYTHON-1048,behackett,In Progress,2016-01-29 21:42:54.000000,2016-01-29 22:15:45+00,1971
PYTHON-1048,behackett,In Progress,2016-01-29 21:42:54.000000,2016-02-03 00:02:01+00,353947
PYTHON-1048,behackett,In Code Review,2016-01-29 22:06:43.000000,2016-02-03 00:02:01+00,352518
PYTHON-1048,behackett,Resolved,2016-01-29 22:15:45.000000,2024-06-15 19:26:17.820601+00,264373832.820601
PYTHON-1048,luke.lovett,Closed,2016-02-03 00:02:01.000000,2024-06-15 19:26:17.820601+00,264021856.820601
PYTHON-1049,behackett,Closed,2016-01-30 19:26:02.000000,2024-06-15 19:26:17.820601+00,264297615.820601
PYTHON-105,mike,Closed,2010-02-22 15:45:32.000000,2024-06-15 19:26:17.820601+00,451626045.820601
PYTHON-1050,jesse,In Progress,2016-01-30 17:49:46.000000,2016-01-30 19:37:37+00,6471
PYTHON-1050,jesse,In Progress,2016-01-30 17:49:46.000000,2016-02-03 00:00:39+00,281453
PYTHON-1050,jesse,In Code Review,2016-01-30 17:53:16.000000,2016-02-03 00:00:39+00,281243
PYTHON-1050,jesse,Resolved,2016-01-30 19:37:37.000000,2024-06-15 19:26:17.820601+00,264296920.820601
PYTHON-1050,luke.lovett,Closed,2016-02-03 00:00:39.000000,2024-06-15 19:26:17.820601+00,264021938.820601
PYTHON-1051,behackett,Closed,2016-03-27 16:33:49.000000,2024-06-15 19:26:17.820601+00,259383148.820601
PYTHON-1052,behackett,In Progress,2016-02-02 21:54:29.000000,2016-02-03 00:00:39+00,7570
PYTHON-1052,behackett,In Progress,2016-02-02 21:54:29.000000,2016-02-02 22:23:39+00,1750
PYTHON-1052,behackett,In Code Review,2016-02-02 22:07:07.000000,2016-02-03 00:00:39+00,6812
PYTHON-1052,behackett,Resolved,2016-02-02 22:23:39.000000,2024-06-15 19:26:17.820601+00,264027758.820601
PYTHON-1052,luke.lovett,Closed,2016-02-03 00:00:39.000000,2024-06-15 19:26:17.820601+00,264021938.820601
PYTHON-1053,jesse,Closed,2016-02-08 13:46:46.000000,2024-06-15 19:26:17.820601+00,263540371.820601
PYTHON-1054,behackett,Closed,2016-02-09 05:07:20.000000,2024-06-15 19:26:17.820601+00,263485137.820601
PYTHON-1055,behackett,Closed,2016-02-10 17:23:02.000000,2024-06-15 19:26:17.820601+00,263354595.820601
PYTHON-1056,behackett,In Progress,2016-03-02 20:51:35.000000,2016-03-15 22:55:13+00,1130618
PYTHON-1056,behackett,Resolved,2016-03-02 21:38:58.000000,2024-06-15 19:26:17.820601+00,261524839.820601
PYTHON-1056,behackett,Closed,2016-03-15 22:55:13.000000,2024-06-15 19:26:17.820601+00,260397064.820601
PYTHON-1057,behackett,In Progress,2016-03-02 20:35:29.000000,2016-03-15 22:55:57+00,1131628
PYTHON-1057,behackett,Resolved,2016-03-02 20:49:53.000000,2024-06-15 19:26:17.820601+00,261527784.820601
PYTHON-1057,behackett,Closed,2016-03-15 22:55:57.000000,2024-06-15 19:26:17.820601+00,260397020.820601
PYTHON-1058,behackett,In Progress,2016-05-19 00:54:25.000000,2016-05-20 20:19:43+00,156318
PYTHON-1058,behackett,In Progress,2016-05-19 00:54:25.000000,2016-07-13 22:53:55+00,4831170
PYTHON-1058,behackett,In Code Review,2016-05-20 00:15:43.000000,2016-07-13 22:53:55+00,4747092
PYTHON-1058,behackett,Resolved,2016-05-20 20:19:43.000000,2024-06-15 19:26:17.820601+00,254703994.820601
PYTHON-1058,behackett,Closed,2016-07-13 22:53:55.000000,2024-06-15 19:26:17.820601+00,250029142.820601
PYTHON-1059,behackett,In Progress,2016-03-02 22:20:09.000000,2016-03-09 20:16:45+00,597396
PYTHON-1059,behackett,In Progress,2016-03-02 22:20:09.000000,2016-03-15 22:55:57+00,1125348
PYTHON-1059,behackett,In Code Review,2016-03-08 19:18:16.000000,2016-03-15 22:55:57+00,617861
PYTHON-1059,behackett,Resolved,2016-03-09 20:16:45.000000,2024-06-15 19:26:17.820601+00,260924972.820601
PYTHON-1059,behackett,Closed,2016-03-15 22:55:57.000000,2024-06-15 19:26:17.820601+00,260397020.820601
PYTHON-106,mike,Closed,2010-05-10 17:41:21.000000,2024-06-15 19:26:17.820601+00,444966296.820601
PYTHON-1060,behackett,In Progress,2016-03-02 21:39:15.000000,2016-03-02 22:17:19+00,2284
PYTHON-1060,behackett,In Progress,2016-03-02 21:39:15.000000,2016-03-15 22:55:13+00,1127758
PYTHON-1060,behackett,In Code Review,2016-03-02 21:57:12.000000,2016-03-15 22:55:13+00,1126681
PYTHON-1060,behackett,Resolved,2016-03-02 22:17:19.000000,2024-06-15 19:26:17.820601+00,261522538.820601
PYTHON-1060,behackett,Closed,2016-03-15 22:55:13.000000,2024-06-15 19:26:17.820601+00,260397064.820601
PYTHON-1061,jesse,Closed,2016-02-23 09:23:13.000000,2024-06-15 19:26:17.820601+00,262260184.820601
PYTHON-1062,behackett,In Progress,2016-03-02 20:06:07.000000,2016-03-15 22:55:13+00,1133346
PYTHON-1062,behackett,Resolved,2016-03-02 20:35:06.000000,2024-06-15 19:26:17.820601+00,261528671.820601
